Date,checkins,Holidays,1st of Month,15th of Month,JewishHoliday,CNY15Days,CNY7Days,CNY,SuperBowl,Valentines,Holloween,NY,MLK,Pres Day,Easter,Memorial,MotherDay,FatherDay,July 4th,LaborDay,ColumbusDay,VeteransDay,ThxGiving,Xmas,LongWKend,Months,Months-INT,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Days,Sun,Mon,Tue,Wed,Thu,Fri,Year,2010,2011,2012,Casino,SE,Seg 0-3,FIT,WS,Group,FIT ADR
3/4/11,1441,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2011,0,1,0,1452,441,529,582,167,782,166.22
3/5/11,823,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2011,0,1,0,1486,450,587,614,130,983,274.25
3/6/11,1168,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2011,0,1,0,1217,286,487,633,143,1154,223.03
3/7/11,1021,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,MON,0,1,0,0,0,0,2011,0,1,0,972,173,253,595,94,1359,184.97
3/8/11,1150,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2011,0,1,0,976,146,219,551,149,1191,289.84
3/9/11,1163,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,WED,0,0,0,1,0,0,2011,0,1,0,986,184,198,577,143,1314,180.89
3/10/11,1300,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,THU,0,0,0,0,1,0,2011,0,1,0,1141,214,297,640,164,1061,171.54
3/11/11,1551,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2011,0,1,0,1498,455,471,555,182,958,232.37
3/12/11,855,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2011,0,1,0,1644,454,545,665,204,691,124.69
3/13/11,1309,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2011,0,1,0,1385,422,490,666,230,714,159.07
3/14/11,978,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,MON,0,1,0,0,0,0,2011,0,1,0,1058,362,281,677,232,816,147.05
3/15/11,879,15th-of-month,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2011,0,1,0,1069,364,287,718,199,972,164.68
3/16/11,1453,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,WED,0,0,0,1,0,0,2011,0,1,0,1271,354,347,642,187,1021,193.2
3/17/11,1127,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,THU,0,0,0,0,1,0,2011,0,1,0,1339,171,433,547,163,1096,226.39
3/18/11,1165,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2011,0,1,0,1662,373,707,564,198,749,126.68
3/19/11,758,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2011,0,1,0,1791,535,761,672,216,501,121.68
3/20/11,1126,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2011,0,1,0,1471,428,558,687,225,548,165.66
3/21/11,1349,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,MON,0,1,0,0,0,0,2011,0,1,0,792,138,229,449,102,1171,186.38
3/22/11,1715,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2011,0,1,0,399,64,131,172,17,2380,281.43
3/23/11,650,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,WED,0,0,0,1,0,0,2011,0,1,0,350,47,166,118,17,2626,305.06
3/24/11,907,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,THU,0,0,0,0,1,0,2011,0,1,0,639,145,293,165,64,2171,280.47
3/25/11,1496,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2011,0,1,0,1318,399,638,417,193,1244,266.42
3/26/11,1038,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2011,0,1,0,1600,494,742,552,234,796,204.56
3/27/11,1543,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2011,0,1,0,1209,308,514,389,160,1350,235.94
3/28/11,1251,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,MON,0,1,0,0,0,0,2011,0,1,0,536,101,227,258,115,2094,226.63
3/29/11,457,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2011,0,1,0,408,82,162,311,103,2267,243.76
3/30/11,520,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,WED,0,0,0,1,0,0,2011,0,1,0,469,59,149,353,134,2247,213.57
3/31/11,1005,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,3,0,0,1,0,0,0,0,0,0,0,0,THU,0,0,0,0,1,0,2011,0,1,0,812,154,281,410,195,1653,191.59
4/1/11,1907,1st-of-month,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2011,0,1,0,1591,523,536,739,302,529,141.93
4/2/11,802,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2011,0,1,0,1559,501,562,589,318,724,170.95
4/3/11,1426,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2011,0,1,0,1219,324,393,509,284,1176,227.38
4/4/11,1004,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,MON,0,1,0,0,0,0,2011,0,1,0,794,95,164,406,190,1745,190.14
4/5/11,680,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2011,0,1,0,632,46,142,375,174,1944,193.13
4/6/11,647,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,WED,0,0,0,1,0,0,2011,0,1,0,624,53,160,389,208,1869,201.38
4/7/11,1647,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,THU,0,0,0,0,1,0,2011,0,1,0,1009,162,332,694,338,938,132.89
4/8/11,1417,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2011,0,1,0,1353,351,456,743,374,683,117.92
4/9/11,1124,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2011,0,1,0,1168,308,419,624,313,983,254.04
4/10/11,1767,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2011,0,1,0,718,191,332,345,237,1716,254.71
4/11/11,888,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,MON,0,1,0,0,0,0,2011,0,1,0,474,36,175,291,171,2157,265.76
4/12/11,625,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2011,0,1,0,390,20,168,262,165,2245,288.42
4/13/11,1448,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,WED,0,0,0,1,0,0,2011,0,1,0,693,47,169,625,302,1391,207.26
4/14/11,1309,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,THU,0,0,0,0,1,0,2011,0,1,0,935,180,291,640,382,1166,207.82
4/15/11,1292,15th-of-month,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2011,0,1,0,1199,436,485,644,411,931,220.62
4/16/11,764,Jewish-Holiday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2011,0,1,0,1213,411,519,688,464,775,173.65
4/17/11,1314,Jewish-Holiday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2011,0,1,0,1313,401,441,635,490,646,106.59
4/18/11,973,Jewish-Holiday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,MON,0,1,0,0,0,0,2011,0,1,0,1220,246,271,716,552,664,172.75
4/19/11,873,Jewish-Holiday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2011,0,1,0,1234,220,256,808,560,499,171.31
4/20/11,1148,Jewish-Holiday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,WED,0,0,0,1,0,0,2011,0,1,0,1296,215,264,823,588,467,126.5
4/21/11,1331,Jewish-Holiday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,THU,0,0,0,0,1,0,2011,0,1,0,1259,250,380,868,518,453,168.83
4/22/11,1147,Jewish-Holiday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,APR,4,0,0,0,1,0,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2011,0,1,0,1467,512,644,839,462,418,127.51
4/23/11,513,Jewish-Holiday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,APR,4,0,0,0,1,0,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2011,0,1,0,1609,632,710,785,399,385,116.26
4/24/11,1269,Jewish-Holiday,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,APR,4,0,0,0,1,0,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2011,0,1,0,1545,571,538,868,348,285,103.58
4/25/11,1331,Jewish-Holiday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,MON,0,1,0,0,0,0,2011,0,1,0,1221,189,266,920,348,395,110.76
4/26/11,1080,Jewish-Holiday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2011,0,1,0,1095,92,198,931,387,644,114.11
4/27/11,1059,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,WED,0,0,0,1,0,0,2011,0,1,0,1118,79,254,641,350,1024,188.21
4/28/11,1285,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,THU,0,0,0,0,1,0,2011,0,1,0,1268,107,328,559,393,965,196.64
4/29/11,1064,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2011,0,1,0,1375,200,490,433,371,946,285.82
4/30/11,542,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2011,0,1,0,1382,198,561,468,363,922,267.45
5/1/11,1578,1st-of-month,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2011,0,1,0,1113,165,394,487,251,1185,207.51
5/2/11,1139,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,MON,0,1,0,0,0,0,2011,0,1,0,720,122,248,344,152,1960,216.11
5/3/11,600,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2011,0,1,0,537,118,218,313,159,2109,220.76
5/4/11,991,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,WED,0,0,0,1,0,0,2011,0,1,0,519,147,267,175,140,2332,298.32
5/5/11,1405,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,THU,0,0,0,0,1,0,2011,0,1,0,1025,307,440,287,244,1564,193.21
5/6/11,1160,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2011,0,1,0,1536,587,656,376,294,1033,267.28
5/7/11,723,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2011,0,1,0,1574,577,658,391,311,842,293.01
5/8/11,1623,MotherDay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2011,0,1,0,1264,385,469,535,309,926,151.07
5/9/11,1310,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,MON,0,1,0,0,0,0,2011,0,1,0,930,116,305,639,275,1330,291.87
5/10/11,451,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2011,0,1,0,879,61,209,581,265,1480,282.76
5/11/11,895,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,WED,0,0,0,1,0,0,2011,0,1,0,859,73,239,463,264,1557,223.2
5/12/11,1276,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,THU,0,0,0,0,1,0,2011,0,1,0,1153,108,332,573,296,1103,228.19
5/13/11,1297,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2011,0,1,0,1591,449,569,521,312,762,121.84
5/14/11,678,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2011,0,1,0,1695,441,549,619,349,471,178.2
5/15/11,1385,15th-of-month,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2011,0,1,0,1458,270,400,912,398,328,154.93
5/16/11,1272,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,MON,0,1,0,0,0,0,2011,0,1,0,993,83,246,956,380,725,118.82
5/17/11,1334,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2011,0,1,0,786,24,178,678,310,1378,180.71
5/18/11,1029,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,WED,0,0,0,1,0,0,2011,0,1,0,749,31,229,537,232,1672,229.74
5/19/11,1074,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,THU,0,0,0,0,1,0,2011,0,1,0,971,105,286,575,241,1356,203.73
5/20/11,1407,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2011,0,1,0,1080,120,380,945,275,807,172.13
5/21/11,1521,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2011,0,1,0,912,115,347,664,218,1395,265.55
5/22/11,1598,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2011,0,1,0,522,43,277,178,94,2463,292.72
5/23/11,437,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,MON,0,1,0,0,0,0,2011,0,1,0,421,9,219,127,103,2570,246.37
5/24/11,361,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2011,0,1,0,518,3,224,246,146,2277,226.55
5/25/11,864,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,WED,0,0,0,1,0,0,2011,0,1,0,737,7,205,510,225,1465,187.26
5/26/11,1355,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,THU,0,0,0,0,1,0,2011,0,1,0,1151,41,327,814,380,378,164.69
5/27/11,1444,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2011,0,1,0,1602,68,552,910,463,155,161.41
5/28/11,745,LongWknd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2011,0,1,0,1671,87,638,898,446,169,129.64
5/29/11,907,LongWknd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2011,0,1,0,1755,165,581,851,411,108,161.53
5/30/11,1389,Memorial,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,MAY,5,0,0,0,0,1,0,0,0,0,0,0,MON,0,1,0,0,0,0,2011,0,1,0,1511,323,463,952,425,232,129.01
5/31/11,953,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2011,0,1,0,1197,254,314,1125,458,338,166.51
6/1/11,1059,1st-of-month,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,WED,0,0,0,1,0,0,2011,0,1,0,1059,176,277,1132,444,398,160.97
6/2/11,1424,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,THU,0,0,0,0,1,0,2011,0,1,0,1122,152,323,1078,539,324,167.99
6/3/11,1189,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,FRI,0,0,0,0,0,1,2011,0,1,0,1210,184,464,1041,567,381,173.49
6/4/11,725,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SAT,0,0,0,0,0,0,2011,0,1,0,1197,206,529,952,579,489,173.14
6/5/11,1554,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SUN,1,0,0,0,0,0,2011,0,1,0,1060,266,454,537,496,1118,186.11
6/6/11,773,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,MON,0,1,0,0,0,0,2011,0,1,0,940,221,325,523,473,1133,182.1
6/7/11,908,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,TUE,0,0,1,0,0,0,2011,0,1,0,790,154,243,475,467,1465,201.08
6/8/11,1032,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,WED,0,0,0,1,0,0,2011,0,1,0,886,210,282,556,477,1226,291.23
6/9/11,980,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,THU,0,0,0,0,1,0,2011,0,1,0,966,251,338,521,410,1231,192.45
6/10/11,880,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,FRI,0,0,0,0,0,1,2011,0,1,0,1064,201,407,671,370,1016,210.22
6/11/11,816,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SAT,0,0,0,0,0,0,2011,0,1,0,1008,184,412,690,359,1083,218.92
6/12/11,1459,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SUN,1,0,0,0,0,0,2011,0,1,0,864,117,327,489,306,1456,243.25
6/13/11,871,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,MON,0,1,0,0,0,0,2011,0,1,0,657,77,197,426,302,1687,295.53
6/14/11,620,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,TUE,0,0,1,0,0,0,2011,0,1,0,633,80,145,479,302,1668,232.08
6/15/11,1011,15th-of-month,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,WED,0,0,0,1,0,0,2011,0,1,0,878,194,274,609,373,1232,267.76
6/16/11,1380,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,THU,0,0,0,0,1,0,2011,0,1,0,1156,256,426,853,436,656,90.64
6/17/11,1399,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,FRI,0,0,0,0,0,1,2011,0,1,0,1451,452,649,905,443,308,142.49
6/18/11,690,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SAT,0,0,0,0,0,0,2011,0,1,0,1487,452,643,938,440,241,173.15
